Column1._id,Column1.服務類別,Column1.機關類別,Column1.機關名稱,Column1.行政區域,Column1.AP編號,Column1.AP廠牌,Column1.AP_MAC,Column1.APIP,Column1.地址,Column1.線路編號,Column1.線路頻寬(M),Column1.經度,Column1.緯度,Column1.熱點類別,Column1.HUBSITE ID,Column1.HUBSITE NAME,Column1.英文地址
832,IH,圖書館,景新分館,文山區,WS030013,Aruba,00:24:6C:4C:82:E0,10.114.65.119,臺北市文山區景後街151號8樓(陽台旁樓梯上來右手邊長形沙發上方天花板),2931Y019382,60M/20M,121.542032,24.990156,市立圖書館,HB06000645,景新分館,"8F., No.151, Jinghou St., Wenshan Dist., Taipei City, Taiwan(next to the balcony stairs up the right hand side of the elongated shape of the sofa above the ceiling)"
833,IH,圖書館,景新分館,文山區,WS030012,Aruba,00:24:6C:4C:A5:80,10.114.65.118,臺北市文山區景後街151號7樓(電腦區維修孔上方),2931Y019382,60M/20M,121.542032,24.990154,市立圖書館,HB06000645,景新分館,"7F., No.151, Jinghou St., Wenshan Dist., Taipei City, Taiwan (the entrance into the left side of the fifth lamp bevel speaker next to the ceiling)"
834,IH,圖書館,景新分館,文山區,WS030011,Aruba,00:24:6C:3B:9A:70,10.114.65.117,臺北市文山區景後街151號6樓(兒童閱覽區圓型柱子往前數第5塊天花板),2931Y019382,60M/20M,121.542033,24.990152,市立圖書館,HB06000645,景新分館,"6F., No.151, Jinghou St., Wenshan Dist., Taipei City, Taiwan(children’s reading area round pillars forward number five ceiling)"
835,IH,圖書館,景新分館,文山區,WS030010,Aruba,00:24:6C:4C:AA:C0,10.114.65.116,臺北市文山區景後街151號5樓(門口進入直走到底轉角處電燈旁),2931Y019382,60M/20M,121.542032,24.990152,市立圖書館,HB06000645,景新分館,"5F., No.151, Jinghou St., Wenshan Dist., Taipei City, Taiwan (the door to enter the next to go straight in the end corner lamps)"
836,IH,圖書館,力行分館,文山區,WS030004,Aruba,00:24:6C:3B:23:C0,10.114.65.153,臺北市文山區一壽街22號8樓(自修室進入第1支柱子與第2支柱子中間靠右2塊天花板),2939Y029905,60M/20M,121.556498,24.979579,市立圖書館,HB06000644,力行分館,"8F., No.22, Yishou St., Wenshan Dist., Taipei City, Taiwan (study room first two pillars of middle to right 2nd ceiling)"
837,IH,圖書館,力行分館,文山區,WS030003,Aruba,00:24:6C:3B:23:40,10.114.65.152,臺北市文山區一壽街22號7樓(9號美術櫃上方兩盞燈中間天花板),2939Y029905,60M/20M,121.556498,24.979576,市立圖書館,HB06000644,力行分館,"7F., No.22, Yishou St., Wenshan Dist., Taipei City, Taiwan (on the 9th art cabinet ceiling above)"
838,IH,圖書館,力行分館,文山區,WS030002,Aruba,00:24:6C:3B:23:A0,10.114.65.151,臺北市文山區一壽街22號6樓(圓形樓梯上來左邊排柱子第1與第2支柱子中間天花板),2939Y029905,60M/20M,121.556496,24.979578,市立圖書館,HB06000644,力行分館,"6F., No.22, Yishou St., Wenshan Dist., Taipei City, Taiwan (circular staircase up the middle of the ceiling of the rows of columns on the left one and two pillars of the child)"
839,IH,圖書館,力行分館,文山區,WS030001,Aruba,00:24:6C:3B:23:10,10.114.65.150,臺北市文山區一壽街22號5樓(報紙閱覽室靠牆中間柱子右邊第3塊天花板),2939Y029905,60M/20M,121.556498,24.979578,市立圖書館,HB06000644,力行分館,"5F., No.22, Yishou St., Wenshan Dist., Taipei City, Taiwan(newspaper reading room three ceiling against the wall right of the middle column)"
840,IH,圖書館,文山分館,文山區,WS030022,Aruba,00:24:6C:4C:A6:60,10.114.67.11,臺北市文山區興隆路二段160號9樓(電梯出來門口進入左轉中間兩支柱子中間天花板),2931Y019381,60M/20M,121.55142,25.001587,市立圖書館,HB06000643,文山分館,"9F, No.160, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City, Taiwan (lift out the door into the middle of the ceiling turn left middle two columns)"
841,IH,圖書館,文山分館,文山區,WS030023,Aruba,00:24:6C:4C:AA:90,10.114.67.10,臺北市文山區興隆路二段160號9樓(機房門口直看過去中間兩支柱子中間天花板),2931Y019381,60M/20M,121.55142,25.001585000000002,市立圖書館,HB06000643,文山分館,"9F, No.160, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City, Taiwan (the engine room door straight past the middle of the ceiling of the middle two columns)"
842,IH,圖書館,文山分館,文山區,WS030021,Aruba,00:24:6C:4C:AA:80,10.114.67.9,臺北市文山區興隆路二段160號8樓(門口進入直走左手邊柱子喇叭往右數第4塊天花板),2931Y019381,60M/20M,121.55143999999999,25.001586,市立圖書館,HB06000643,文山分館,"8F, No.160, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City, Taiwan (the entrance into the straight left hand side pillar speaker to the right number of 4 ceiling)"
843,IH,圖書館,文山分館,文山區,WS030019,Aruba,00:24:6C:3B:23:80,10.114.67.8,臺北市文山區興隆路二段160號7樓(資料參考區牌子旁天花板)(兒童參考資料區),2931Y019381,60M/20M,121.55142,25.001586,市立圖書館,HB06000643,文山分館,"7F, No.160, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City, Taiwan (reference area sign next to the ceiling)"
844,IH,圖書館,文山分館,文山區,WS030020,Aruba,00:24:6C:4C:AB:00,10.114.67.7,臺北市文山區興隆路二段160號7樓(影印機與線上查調機中間天花板),2931Y019381,60M/20M,121.55143000000001,25.001586,市立圖書館,HB06000643,文山分館,"7F, No.160, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City, Taiwan (photocopy machine and online check-conditioners middle of the ceiling)"
845,IH,圖書館,永建分館,文山區,WS030006,Aruba,00:24:6C:4C:AB:40,10.114.67.47,臺北市文山區木柵路一段177號4樓(門口進入第一支柱子與冷氣機上方天花板),2939Y029900,20M/5M,121.550996,24.987716,市立圖書館,HB06000641,永建分館,"4F., No.177, Sec. 1, Muzha Rd., Wenshan Dist., Taipei City, Taiwan (the door into the ceiling above the first pillar sub-and air-conditioners)"
846,IH,圖書館,永建分館,文山區,WS030005,Aruba,00:24:6C:4C:AA:60,10.114.67.46,臺北市文山區木柵路一段177號3樓(自修室門口進入左轉第3盞燈與第4盞燈中間天花板),2939Y029900,20M/5M,121.550996,24.987718,市立圖書館,HB06000641,永建分館,"3F., No.177, Sec. 1, Muzha Rd., Wenshan Dist., Taipei City, Taiwan (study room door the middle of the ceiling of the 3rd and 4th lamp)"
847,IH,圖書館,木柵分館,文山區,WS030007,Aruba,00:24:6C:4C:AB:50,10.114.67.43,臺北市文山區保儀路13巷3號3樓(第四排書架中間走道日光燈架上),2939Y029899,20M/5M,121.56915,24.988513,市立圖書館,HB06000640,木柵分館,"3F., No.3, Lane 13, Baoyi Rd., Wenshan Dist., Taipei City, Taiwan (fourth row the bookshelves middle aisle fluorescent rack)"
848,IH,圖書館,木柵分館,文山區,WS030008,Aruba,00:24:6C:4C:AB:60,10.114.67.42,臺北市文山區保儀路13巷3號3樓(館藏特色區圓形造型台面櫃檯上),2939Y029899,20M/5M,121.56913999999999,24.988513,市立圖書館,HB06000640,木柵分館,"3F., No.3, Lane 13, Baoyi Rd., Wenshan Dist., Taipei City, Taiwan (the collection features the circular shape of the table on the counter)"
849,IH,圖書館,景美分館,文山區,WS030027,Aruba,00:24:6C:4C:AC:20,10.114.67.39,臺北市文山區羅斯福路五段176巷50號4樓(自修室中間靠泠氣機之柱子旁天花板),2931Y019383,16M/3M,121.536373,25.003606,市立圖書館,HB06000639,景美分館,"4F, No.50, Lane 176, Sec. 5, Roosevelt Rd., Wenshan Dist., Taipei City, Taiwan(study rooms by the middle ac-pillar next to the ceiling)"
850,IH,圖書館,景美分館,文山區,WS030026,Aruba,00:24:6C:3B:A0:80,10.114.67.38,臺北市文山區羅斯福路五段176巷50號3樓(另一端安全門右側牆面上時鐘數過來第3塊天花板),2931Y019383,16M/3M,121.536375,25.003607000000002,市立圖書館,HB06000639,景美分館,"3F, No.50, Lane 176, Sec. 5, Roosevelt Rd., Wenshan Dist., Taipei City, Taiwan (other end of the safety door on the right side of the wall clock count from the 3rd ceiling)"
851,IH,圖書館,景美分館,文山區,WS030025,Aruba,00:24:6C:3B:9F:10,10.114.67.37,臺北市文山區羅斯福路五段176巷50號2樓(進入圓型柱子旁天花板),2931Y019383,16M/3M,121.536373,25.003607000000002,市立圖書館,HB06000639,景美分館,"2F, No.50, Lane 176, Sec. 5, Roosevelt Rd., Wenshan Dist., Taipei City, Taiwan (the round pillars next to the ceiling)"
861,IH,圖書館,東園分館,萬華區,WH030003,Aruba,00:24:6C:3B:28:40,10.114.65.103,臺北市萬華區東園街199號3樓(一般圖書館區的入口上方電扇旁),223Y122929,60M/20M,121.498112,25.022663,市立圖書館,HB06000655,東園分館,"3F, No.199, Dongyuan St., Wanhua Dist., Taipei City, Taiwan(stacks area on the ceiling)"
852,IH,圖書館,柳鄉民眾閱覽室,萬華區,WH030014,Aruba,00:24:6C:3B:28:70,10.114.67.53,臺北市萬華區環河南路二段102號4樓(兒童室門口正前方，閱覽區【座位區】中心位置，臨火警警示鈴),223Y122936,16M/3M,121.495455,25.036889000000002,市立圖書館,HB06000679,柳鄉民眾閱覽室,"4F, No.102, Sec. 2, Huanhe S. Rd., Wanhua Dist., Taipei City, Taiwan (children’s room door in front of the Reading Area [seating area] central location , close to fire warning bell)"
853,IH,圖書館,萬華分館,萬華區,WH030006,Aruba,00:24:6C:4C:A2:B0,10.114.67.22,臺北市萬華區東園街19號6樓(圖書展示區招牌前及服務台前天花板上),223Y122939,20M/5M,121.49570700000001,25.027922,市立圖書館,HB06000657,萬華分館,"6F, No.19, Dongyuan St., Wanhua Dist., Taipei City, Taiwan (book display area signs and on the front of the service ceiling)"
854,IH,圖書館,萬華分館,萬華區,WH030005,Aruba,00:24:6C:3B:83:20,10.114.67.21,臺北市萬華區東園街19號5樓(報紙區天花板上),223Y122939,20M/5M,121.495703,25.027922,市立圖書館,HB06000657,萬華分館,"5F, No.19, Dongyuan St., Wanhua Dist., Taipei City, Taiwan (newspaper area on the ceiling)"
855,IH,圖書館,西園分館,萬華區,WH030013,Aruba,00:24:6C:3B:83:E0,10.114.65.171,臺北市萬華區興寧街6號6樓(宗教類，科學類應用科學區前天花板上),223Y186242,60M/20M,121.50178999999999,25.032201,市立圖書館,HB06000656,西園分館,"6F., No.6, Xingning St., Wanhua Dist., Taipei City, Taiwan (religion and science area on the ceiling)"
856,IH,圖書館,西園分館,萬華區,WH030012,Aruba,00:24:6C:4C:A6:10,10.114.65.170,臺北市萬華區興寧街6號5樓(兒童閱覽區前天花板上),223Y186242,60M/20M,121.50178000000001,25.032201,市立圖書館,HB06000656,西園分館,"5F., No.6, Xingning St., Wanhua Dist., Taipei City, Taiwan (the front of the office on the ceiling)"
857,IH,圖書館,西園分館,萬華區,WH030011,Aruba,00:24:6C:3B:28:20,10.114.65.169,臺北市萬華區興寧街6號4樓(電腦區上方天花板上),223Y186242,60M/20M,121.50175,25.032201,市立圖書館,HB06000656,西園分館,"4F., No.6, Xingning St., Wanhua Dist., Taipei City, Taiwan (children’s computer inspection area on the ceiling)"
858,IH,圖書館,西園分館,萬華區,WH030010,Aruba,00:24:6C:4C:9D:C0,10.114.65.168,臺北市萬華區興寧街6號3樓(自修室正中央天花板上),223Y186242,60M/20M,121.50173000000001,25.032201,市立圖書館,HB06000656,西園分館,"3F., No.6, Xingning St., Wanhua Dist., Taipei City, Taiwan (the study room the center of the ceiling)"
859,IH,圖書館,東園分館,萬華區,WH030001,Aruba,00:24:6C:4C:E5:E0,10.114.65.105,臺北市萬華區東園街199號1樓(1樓落地窗旁柱上),223Y122929,60M/20M,121.49813799999998,25.022661,市立圖書館,HB06000655,東園分館,"No.199, Dongyuan St., Wanhua Dist., Taipei City, Taiwan"
862,IH,圖書館,東園分館,萬華區,WH030002,Aruba,00:24:6C:4C:9F:50,10.114.65.102,臺北市萬華區東園街199號2樓(一般圖書區旁天花板上),223Y122929,60M/20M,121.49811100000001,25.022663,市立圖書館,HB06000655,東園分館,"2F, No.199, Dongyuan St., Wanhua Dist., Taipei City, Taiwan (book club on the ceiling)"
863,IH,圖書館,龍山分館,萬華區,WH030007,Aruba,00:24:6C:3D:4D:20,10.114.65.101,臺北市萬華區桂林路65巷6號1F兒童閱覽區,223Y122940,16M/3M,121.50238,25.038547,市立圖書館,HB06000654,龍山分館,"No.6, Lane 65, Guilin Rd., Wanhua Dist., Taipei City, Taiwan"
864,IH,圖書館,龍山分館,萬華區,WH030009,Aruba,00:24:6C:3B:28:50,10.114.65.100,臺北市萬華區桂林路65巷6號3樓(自修室內面對大門口左側天花板上),223Y122940,16M/3M,121.50238,25.038545000000003,市立圖書館,HB06000654,龍山分館,"3F, No.6, Lane 65, Guilin Rd., Wanhua Dist., Taipei City, Taiwan (study rooms within the face of the door on the left side of the ceiling)"
865,IH,圖書館,龍山分館,萬華區,WH030008,Aruba,00:24:6C:3B:28:30,10.114.65.99,臺北市萬華區桂林路65巷6號2樓(期刊區內面對大門口左側天花板上),223Y122940,16M/3M,121.50236000000001,25.038547,市立圖書館,HB06000654,龍山分館,"2F, No.6, Lane 65, Guilin Rd., Wanhua Dist., Taipei City, Taiwan (Journal room facing the entrance on the left side of the ceiling)"
866,IH,圖書館,建成分館,大同區,DT030003,Aruba,D8:C7:C8:7A:1A:C0,10.114.65.115,臺北市大同區民生西路198號4樓(筆電區上方),225Y133736,16M/3M,121.516828,25.057032999999997,市立圖書館,HB06000653,建成分館,"4F., No.198, Minsheng W. Rd., Datong Dist., Taipei City, Taiwan"
867,IH,圖書館,建成分館,大同區,DT030001,Aruba,00:24:6C:4C:A9:F0,10.114.65.113,臺北市大同區民生西路198號4樓(多功能活動室旁天方板),225Y133736,16M/3M,121.516824,25.057032999999997,市立圖書館,HB06000653,建成分館,"4F., No.198, Minsheng W. Rd., Datong Dist., Taipei City, Taiwan(Third row of the bookcase in front of the ceiling)"
868,IH,圖書館,建成分館,大同區,DT030002,Aruba,00:24:6C:3B:28:90,10.114.65.114,臺北市大同區民生西路198號4樓(資訊檢索區上方),225Y133736,16M/3M,121.51682199999999,25.057032999999997,市立圖書館,HB06000653,建成分館,"4F., No.198, Minsheng W. Rd., Datong Dist., Taipei City, Taiwan (reference area tag the ceiling above)"
869,IH,圖書館,大同分館,大同區,DT030009,Aruba,00:24:6C:44:71:40,10.114.67.6,臺北市大同區重慶北路三段318號(B1視聽室中央天花板),225Y133746,60M/20M,121.51355500000001,25.074304,市立圖書館,HB06000678,大同分館,"No.318, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City, Taiwan (comprehensive reading room at the entrance to the two-meter position between the central location of the emergency exit lights and the first pillar)"
870,IH,圖書館,大同分館,大同區,DT030010,Aruba,00:24:6C:44:71:60,10.114.67.5,臺北市大同區重慶北路三段318號1樓(綜合閱覽室內聽障資料內上方),225Y133746,60M/20M,121.513557,25.074304,市立圖書館,HB06000678,大同分館,"No.318, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City, Taiwan (reading the inside of the books the District sign the rear of the two sets of lamps middle position)"
871,IH,圖書館,大同分館,大同區,DT030013,Aruba,00:24:6C:44:6C:E0,10.114.65.205,臺北市大同區重慶北路三段318號B1(樂齡學習中心中央天花板),225Y133746,60M/20M,121.51355900000001,25.074304,市立圖書館,HB06000678,大同分館,"B1, No.318, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City"
872,IH,圖書館,大同分館,大同區,DT030011,Aruba,00:24:6C:44:6E:30,10.114.65.204,臺北市大同區重慶北路三段318號B1(筆電區上方天花板),225Y133746,60M/20M,121.513553,25.074304,市立圖書館,HB06000678,大同分館,"B1, No.318, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City, Taiwan(study room entrance right in front of about 3 meters between the center of the power disk and the first windows)"
873,IH,圖書館,大同分館,大同區,DT030012,Aruba,00:24:6C:44:71:70,10.114.65.203,臺北市大同區重慶北路三段318號B1(自修室直走至內側右後門和最後一根柱子中間位置),225Y133746,60M/20M,121.513551,25.074304,市立圖書館,HB06000678,大同分館,"B1, No.318, Sec. 3, Chongqing N. Rd., Datong Dist., Taipei City, Taiwan (study room straight to the inside of the right rear door and the middle of the last pillar location)"
874,IH,圖書館,延平分館,大同區,DT030008,Aruba,00:24:6C:3B:83:80,10.114.65.139,臺北市大同區保安街47號9樓(參考資料區牌子電燈與排風孔旁天花板),225Y133752,60M/20M,121.512092,25.059167000000002,市立圖書館,HB06000638,延平分館,"9F., No.50, Bao’an St., Datong Dist., Taipei City, Taiwan(reference zone sign lights and exhaust holes next to the ceiling)"
875,IH,圖書館,延平分館,大同區,DT030007,Aruba,00:24:6C:3B:80:90,10.114.65.138,臺北市大同區保安街47號7樓(電梯口圖書區牌子旁天花板),225Y133752,60M/20M,121.512098,25.059169,市立圖書館,HB06000638,延平分館,"7F., No.49, Bao’an St., Datong Dist., Taipei City, Taiwan (the ceiling close to The Library sign beside the elevator)"
876,IH,圖書館,延平分館,大同區,DT030006,Aruba,00:24:6C:3B:80:40,10.114.65.137,臺北市大同區保安街47號6樓(門口進入圖書區牌子旁天花板),225Y133752,60M/20M,121.512096,25.059169,市立圖書館,HB06000638,延平分館,"6F., No.48, Bao’an St., Datong Dist., Taipei City, Taiwan (the door into the ceiling next to the Library area sign)"
877,IH,圖書館,延平分館,大同區,DT030005,Aruba,00:24:6C:3B:80:80,10.114.65.136,臺北市大同區保安街47號5樓(門口進入中間監視器往左數第6塊天花板),225Y133752,60M/20M,121.51209399999999,25.059169,市立圖書館,HB06000638,延平分館,"5F., No.47, Bao’an St., Datong Dist., Taipei City, Taiwan (the door into the middle of the monitor to the left number 6 ceiling)"
878,IH,圖書館,延平分館,大同區,DT030004,Aruba,00:24:6C:3B:80:50,10.114.65.135,臺北市大同區保安街47號4樓(門口進入左邊算起第八盞燈上方偵煙器旁天花板),225Y133752,60M/20M,121.512092,25.059169,市立圖書館,HB06000638,延平分館,"4F., No.47, Bao’an St., Datong Dist., Taipei City, Taiwan (the entrance into the left counting the eighth light next to the ceiling lights above the smoke detectors)"
879,IH,圖書館,城中分館,中正區,ZZ030006,Aruba,00:24:6C:4C:A6:F0,10.114.67.52,臺北市中正區濟南路二段46號3樓(兒童閱覽區前方),223Y122932,20M/5M,121.530902,25.040316,市立圖書館,HB06000637,城中分館,"3F., No.46, Sec. 2, Jinan Rd., Zhongzheng Dist., Taipei City, Taiwan (study room door to enter the number of pillars of left past the third block of the ceiling)"
880,IH,圖書館,城中分館,中正區,ZZ030007,Aruba,00:24:6C:3B:28:60,10.114.67.51,臺北市中正區濟南路二段46號3樓(一般圖書區上方天花板),223Y122932,20M/5M,121.530904,25.040316,市立圖書館,HB06000637,城中分館,"3F., No.46, Sec. 2, Jinan Rd., Zhongzheng Dist., Taipei City, Taiwan (from the 2nd pillars count backward to six of the ceiling)"
